id,uid,start_date,end_date,app_name,category
1816,798,2022-3-3 23:23:0,2022-3-3 23:48:49,Word,hr
1817,799,2022-2-1 13:9:0,2022-2-1 13:44:4,Adobe Illustrator,design
1818,799,2022-3-25 2:20:0,2022-3-25 2:45:41,Git,code
1819,800,2022-1-26 8:32:0,2022-1-26 8:44:57,Atom,code
1820,800,2022-2-15 11:15:0,2022-2-15 11:40:8,VS Code,code
1821,802,2022-2-4 12:33:0,2022-2-4 12:42:32,Jira,pm
1822,802,2022-3-24 3:30:0,2022-3-24 3:51:40,Jira,pm
1823,803,2022-2-25 1:3:0,2022-2-25 1:59:23,VS Code,code
1824,803,2022-2-23 14:6:0,2022-2-23 14:37:31,Atom,code
1825,803,2022-2-5 18:23:0,2022-2-5 18:46:33,Slack,pm
1826,803,2022-2-8 17:10:0,2022-2-8 17:53:15,Atom,code
1827,804,2022-1-19 6:5:0,2022-1-19 6:42:13,VS Code,code
1828,804,2022-1-13 20:20:0,2022-1-13 20:59:9,Word,hr
1829,804,2022-1-28 7:29:0,2022-1-28 7:37:33,Adobe Illustrator,design
1830,804,2022-1-23 20:25:0,2022-1-23 20:51:28,Git,code
1831,804,2022-1-2 0:12:0,2022-1-2 0:39:43,Adobe Photoshop,design
1832,804,2022-1-2 17:15:0,2022-1-2 17:58:16,Atom,code
1833,805,2022-2-23 20:5:0,2022-2-23 20:58:58,Node.js,code
1834,805,2022-1-14 19:35:0,2022-1-14 19:52:41,Jira,pm
1835,805,2022-1-16 19:17:0,2022-1-16 19:41:10,Node.js,code
1836,805,2022-1-13 18:20:0,2022-1-13 18:47:10,Adobe Photoshop,design
1837,806,2022-1-22 8:2:0,2022-1-22 8:48:11,Excel,hr
1838,808,2022-2-26 16:0:0,2022-2-26 16:49:32,Adobe Photoshop,design
1839,808,2022-1-20 15:26:0,2022-1-20 15:53:51,Wireshark,cyber
1840,809,2022-1-1 12:22:0,2022-1-1 12:43:21,Excel,hr
1841,809,2022-2-13 3:25:0,2022-2-13 3:53:39,Git,code
1842,811,2022-2-16 14:8:0,2022-2-16 14:37:20,Atom,code
1843,811,2022-3-25 19:34:0,2022-3-25 19:53:27,Atom,code
1844,812,2022-3-24 12:24:0,2022-3-24 12:57:17,Excel,hr
1845,813,2022-1-27 15:0:0,2022-1-27 15:45:41,Excel,hr
1846,813,2022-3-21 12:27:0,2022-3-21 12:51:17,Wireshark,cyber
1847,813,2022-2-21 22:7:0,2022-2-21 22:45:18,Wireshark,cyber
1848,814,2022-1-12 11:1:0,2022-1-12 11:39:47,Atom,code
1849,814,2022-2-18 15:13:0,2022-2-18 15:45:11,Adobe Illustrator,design
1850,814,2022-2-15 5:13:0,2022-2-15 5:49:14,Node.js,code
1851,815,2022-1-16 7:8:0,2022-1-16 7:59:49,Adobe Illustrator,design
1852,815,2022-2-27 5:9:0,2022-2-27 5:57:46,Adobe Photoshop,design
1853,815,2022-1-9 20:35:0,2022-1-9 20:57:37,Adobe Illustrator,design
1854,816,2022-3-25 12:3:0,2022-3-25 12:37:3,Adobe Illustrator,design
1855,816,2022-1-2 14:3:0,2022-1-2 14:53:59,Node.js,code
1856,817,2022-1-27 9:22:0,2022-1-27 9:59:2,VS Code,code
1857,818,2022-2-19 21:26:0,2022-2-19 21:52:33,Adobe Photoshop,design
1858,818,2022-1-11 20:19:0,2022-1-11 20:39:36,Atom,code
1859,818,2022-2-7 9:30:0,2022-2-7 9:41:12,Excel,hr
1860,818,2022-3-20 1:22:0,2022-3-20 1:54:30,Metasploit,cyber
1861,819,2022-2-15 19:17:0,2022-2-15 19:57:36,Excel,hr
1862,819,2022-2-5 3:29:0,2022-2-5 3:58:45,Atom,code
1863,819,2022-2-24 15:12:0,2022-2-24 15:40:19,Node.js,code
1864,820,2022-2-5 18:12:0,2022-2-5 18:50:16,Adobe Photoshop,design
1865,821,2022-2-27 6:4:0,2022-2-27 6:53:49,Node.js,code
1866,822,2022-1-23 22:11:0,2022-1-23 22:40:9,Wireshark,cyber
1867,823,2022-3-11 15:19:0,2022-3-11 15:46:13,Adobe Photoshop,design
1868,823,2022-3-18 19:3:0,2022-3-18 19:58:58,Atom,code
1869,823,2022-2-4 2:23:0,2022-2-4 2:46:56,Adobe Photoshop,design
1870,824,2022-3-28 0:24:0,2022-3-28 0:47:9,Jira,pm
1871,825,2022-3-4 7:22:0,2022-3-4 7:38:58,Node.js,code
1872,826,2022-1-8 23:27:0,2022-1-8 23:55:42,Wireshark,cyber
1873,826,2022-3-14 0:31:0,2022-3-14 0:48:39,Slack,pm
1874,826,2022-2-26 18:8:0,2022-2-26 18:47:5,Adobe Illustrator,design
1875,828,2022-1-28 5:0:0,2022-1-28 5:59:54,Excel,hr
1876,828,2022-3-6 18:3:0,2022-3-6 18:54:18,Word,hr
1877,829,2022-1-8 6:25:0,2022-1-8 6:39:51,Wireshark,cyber
1878,829,2022-1-26 6:22:0,2022-1-26 6:41:41,Adobe Photoshop,design
1879,829,2022-1-13 7:9:0,2022-1-13 7:48:56,Word,hr
1880,829,2022-1-8 14:33:0,2022-1-8 14:58:19,Git,code
1881,829,2022-2-26 16:12:0,2022-2-26 16:54:14,Node.js,code
1882,829,2022-1-17 6:24:0,2022-1-17 6:53:53,Metasploit,cyber
1883,829,2022-3-12 16:9:0,2022-3-12 16:38:58,VS Code,code
1884,829,2022-1-24 5:29:0,2022-1-24 5:49:52,Git,code
1885,832,2022-1-7 20:31:0,2022-1-7 20:55:51,Adobe Illustrator,design
1886,832,2022-2-6 8:17:0,2022-2-6 8:47:46,Jira,pm
1887,833,2022-2-5 20:23:0,2022-2-5 20:58:54,Excel,hr
1888,833,2022-1-22 18:22:0,2022-1-22 18:45:13,Node.js,code
1889,833,2022-2-4 22:15:0,2022-2-4 22:59:23,Slack,pm
1890,836,2022-2-16 13:29:0,2022-2-16 13:59:41,VS Code,code
1891,836,2022-2-23 10:20:0,2022-2-23 10:43:57,Wireshark,cyber
1892,837,2022-1-4 16:9:0,2022-1-4 16:39:35,Node.js,code
1893,837,2022-3-8 5:19:0,2022-3-8 5:55:35,Git,code
1894,837,2022-2-11 3:30:0,2022-2-11 3:44:33,Git,code
1895,839,2022-3-8 8:3:0,2022-3-8 8:51:15,Atom,code
1896,839,2022-2-20 6:6:0,2022-2-20 6:52:2,Slack,pm
1897,839,2022-3-5 10:5:0,2022-3-5 10:51:5,Node.js,code
1898,839,2022-1-3 14:12:0,2022-1-3 14:51:16,Atom,code
1899,841,2022-2-12 7:22:0,2022-2-12 7:42:4,Node.js,code
1900,841,2022-2-21 21:30:0,2022-2-21 21:50:36,Jira,pm
1901,842,2022-3-12 2:13:0,2022-3-12 2:58:51,Adobe Photoshop,design
1902,843,2022-3-22 14:1:0,2022-3-22 14:49:6,Git,code
1903,843,2022-2-2 22:8:0,2022-2-2 22:45:42,Atom,code
1904,844,2022-2-8 2:29:0,2022-2-8 2:59:47,Git,code
1905,846,2022-1-17 7:25:0,2022-1-17 7:51:17,Adobe Illustrator,design
1906,846,2022-1-8 3:28:0,2022-1-8 3:47:16,VS Code,code
1907,848,2022-2-19 5:27:0,2022-2-19 5:59:53,Slack,pm
1908,848,2022-2-9 19:8:0,2022-2-9 19:57:11,Slack,pm
1909,848,2022-2-5 13:29:0,2022-2-5 13:56:56,Excel,hr
1910,849,2022-2-7 22:3:0,2022-2-7 22:43:50,Git,code
1911,850,2022-1-28 11:24:0,2022-1-28 11:48:3,Slack,pm
1912,850,2022-3-8 12:17:0,2022-3-8 12:44:56,Adobe Photoshop,design
1913,850,2022-1-14 7:12:0,2022-1-14 7:57:45,Metasploit,cyber
1914,850,2022-2-14 5:24:0,2022-2-14 5:37:24,Git,code
1915,850,2022-2-24 19:19:0,2022-2-24 19:40:29,Node.js,code
1916,850,2022-1-27 15:1:0,2022-1-27 15:56:13,Metasploit,cyber
1917,850,2022-2-18 1:1:0,2022-2-18 1:45:34,Node.js,code
1918,850,2022-1-22 4:1:0,2022-1-22 4:59:4,Atom,code
1919,850,2022-2-11 20:9:0,2022-2-11 20:50:1,Word,hr
1920,850,2022-2-17 21:1:0,2022-2-17 21:48:52,Atom,code
1921,850,2022-3-18 2:32:0,2022-3-18 2:52:58,Metasploit,cyber
1922,850,2022-3-28 8:4:0,2022-3-28 8:39:41,Git,code
1923,850,2022-1-22 13:11:0,2022-1-22 13:43:3,Adobe Photoshop,design
1924,850,2022-3-22 6:15:0,2022-3-22 6:54:30,Adobe Illustrator,design
1925,851,2022-3-20 0:7:0,2022-3-20 0:56:3,Wireshark,cyber
1926,852,2022-1-28 13:6:0,2022-1-28 13:50:45,Atom,code
1927,853,2022-3-23 17:35:0,2022-3-23 17:59:35,Metasploit,cyber
1928,854,2022-2-19 0:12:0,2022-2-19 0:45:16,Metasploit,cyber
1929,854,2022-3-2 6:8:0,2022-3-2 6:48:20,Jira,pm
1930,854,2022-1-9 15:13:0,2022-1-9 15:57:51,Slack,pm
1931,854,2022-1-23 19:16:0,2022-1-23 19:54:31,Node.js,code
1932,854,2022-3-27 3:20:0,2022-3-27 3:47:38,Slack,pm
1933,856,2022-3-24 17:1:0,2022-3-24 17:37:41,Git,code
1934,857,2022-3-19 13:7:0,2022-3-19 13:56:19,Adobe Illustrator,design
1935,857,2022-1-24 9:20:0,2022-1-24 9:44:21,Adobe Photoshop,design
1936,857,2022-2-7 3:13:0,2022-2-7 3:38:59,Excel,hr
1937,857,2022-1-9 1:1:0,2022-1-9 1:55:14,Slack,pm
1938,858,2022-1-20 6:32:0,2022-1-20 6:57:3,Adobe Illustrator,design
1939,858,2022-2-12 21:10:0,2022-2-12 21:38:13,Adobe Photoshop,design
1940,858,2022-3-28 21:14:0,2022-3-28 21:50:17,Git,code
1941,858,2022-3-11 5:26:0,2022-3-11 5:40:48,Jira,pm
1942,858,2022-1-3 15:12:0,2022-1-3 15:58:17,Adobe Photoshop,design
1943,859,2022-3-16 13:10:0,2022-3-16 13:44:5,Jira,pm
1944,859,2022-1-2 9:13:0,2022-1-2 9:42:18,Slack,pm
1945,859,2022-1-10 1:3:0,2022-1-10 1:47:32,Jira,pm
1946,860,2022-3-23 1:4:0,2022-3-23 1:37:41,Slack,pm
1947,860,2022-2-21 6:26:0,2022-2-21 6:59:42,Excel,hr
1948,860,2022-2-19 2:19:0,2022-2-19 2:57:31,Jira,pm
1949,860,2022-2-5 5:18:0,2022-2-5 5:39:45,Word,hr
1950,861,2022-3-17 5:11:0,2022-3-17 5:55:15,Atom,code
1951,861,2022-2-8 14:17:0,2022-2-8 14:52:23,Adobe Illustrator,design
1952,861,2022-1-17 20:4:0,2022-1-17 20:46:1,Adobe Illustrator,design
1953,861,2022-1-9 2:35:0,2022-1-9 2:45:58,Slack,pm
1954,861,2022-3-24 21:18:0,2022-3-24 21:54:33,Adobe Illustrator,design
1955,861,2022-3-27 3:28:0,2022-3-27 3:37:13,Excel,hr
1956,862,2022-1-8 4:16:0,2022-1-8 4:47:45,Adobe Illustrator,design
1957,863,2022-2-26 19:14:0,2022-2-26 19:58:38,Jira,pm
1958,863,2022-1-12 9:4:0,2022-1-12 9:52:55,Node.js,code
1959,863,2022-1-7 2:15:0,2022-1-7 2:44:49,VS Code,code
1960,864,2022-3-17 5:33:0,2022-3-17 5:44:54,Adobe Illustrator,design
1961,864,2022-1-28 17:28:0,2022-1-28 17:55:57,Excel,hr
1962,864,2022-2-19 14:23:0,2022-2-19 14:53:31,Wireshark,cyber
1963,865,2022-1-12 11:26:0,2022-1-12 11:57:26,Slack,pm
1964,867,2022-2-20 10:1:0,2022-2-20 10:39:52,Atom,code
1965,867,2022-3-4 3:12:0,2022-3-4 3:53:16,Adobe Photoshop,design
1966,867,2022-1-15 13:33:0,2022-1-15 13:41:28,Metasploit,cyber
1967,868,2022-2-22 15:25:0,2022-2-22 15:45:32,Wireshark,cyber
1968,869,2022-2-27 19:11:0,2022-2-27 19:45:22,Metasploit,cyber
1969,869,2022-3-9 2:0:0,2022-3-9 2:58:14,Word,hr
1970,869,2022-2-17 3:15:0,2022-2-17 3:54:55,Wireshark,cyber
1971,869,2022-2-18 0:26:0,2022-2-18 0:51:54,Slack,pm
1972,869,2022-2-17 23:29:0,2022-2-17 23:59:7,Metasploit,cyber
1973,870,2022-2-17 17:31:0,2022-2-17 17:50:34,VS Code,code
1974,870,2022-1-19 17:32:0,2022-1-19 17:43:35,Atom,code
1975,872,2022-3-14 8:4:0,2022-3-14 8:57:45,Slack,pm
1976,872,2022-1-21 5:1:0,2022-1-21 5:51:47,Word,hr
1977,873,2022-2-12 15:9:0,2022-2-12 15:48:9,Word,hr
1978,873,2022-3-12 21:18:0,2022-3-12 21:41:13,Wireshark,cyber
1979,873,2022-3-9 0:20:0,2022-3-9 0:53:55,Node.js,code
1980,874,2022-1-8 15:27:0,2022-1-8 15:56:30,VS Code,code
1981,874,2022-3-19 21:15:0,2022-3-19 21:57:55,Git,code
1982,874,2022-2-9 0:14:0,2022-2-9 0:53:37,Metasploit,cyber
1983,875,2022-3-18 20:23:0,2022-3-18 20:40:4,VS Code,code
1984,876,2022-1-24 20:10:0,2022-1-24 20:49:30,Metasploit,cyber
1985,877,2022-2-25 5:11:0,2022-2-25 5:43:18,Slack,pm
1986,877,2022-2-2 22:28:0,2022-2-2 22:40:40,Wireshark,cyber
1987,877,2022-3-19 12:35:0,2022-3-19 12:48:2,Git,code
1988,878,2022-1-13 17:32:0,2022-1-13 17:47:11,Metasploit,cyber
1989,878,2022-1-18 6:24:0,2022-1-18 6:38:19,Adobe Photoshop,design
1990,879,2022-3-6 6:7:0,2022-3-6 6:52:54,Node.js,code
1991,880,2022-1-11 14:29:0,2022-1-11 14:58:17,Slack,pm
1992,880,2022-3-24 6:29:0,2022-3-24 6:55:55,Git,code
1993,880,2022-2-19 22:11:0,2022-2-19 22:49:21,VS Code,code
1994,880,2022-3-22 2:0:0,2022-3-22 2:46:0,Atom,code
1995,880,2022-2-21 20:6:0,2022-2-21 20:56:20,Node.js,code
1996,880,2022-3-24 8:16:0,2022-3-24 8:46:38,Word,hr
1997,880,2022-1-2 13:4:0,2022-1-2 13:52:36,Jira,pm
1998,880,2022-1-22 14:33:0,2022-1-22 14:51:49,Node.js,code
1999,881,2022-3-8 1:17:0,2022-3-8 1:59:39,VS Code,code
2000,881,2022-1-16 19:11:0,2022-1-16 19:40:1,VS Code,code
2001,881,2022-1-7 14:15:0,2022-1-7 14:38:34,Wireshark,cyber
2002,881,2022-2-22 17:10:0,2022-2-22 17:41:59,Wireshark,cyber
2003,881,2022-3-8 8:17:0,2022-3-8 8:55:40,Word,hr
2004,882,2022-2-10 13:30:0,2022-2-10 13:53:52,Wireshark,cyber
2005,882,2022-1-19 15:35:0,2022-1-19 15:45:53,Slack,pm
2006,882,2022-3-4 7:13:0,2022-3-4 7:49:59,Wireshark,cyber
2007,883,2022-2-19 12:21:0,2022-2-19 12:43:8,Jira,pm
2008,883,2022-2-11 5:14:0,2022-2-11 5:52:57,Word,hr
2009,883,2022-2-15 8:28:0,2022-2-15 8:37:21,Adobe Illustrator,design
2010,883,2022-2-12 20:28:0,2022-2-12 20:52:29,Metasploit,cyber
2011,883,2022-2-4 16:10:0,2022-2-4 16:47:35,Slack,pm
2012,883,2022-3-22 3:21:0,2022-3-22 3:44:15,Metasploit,cyber
2013,883,2022-1-1 23:6:0,2022-1-1 23:39:26,Word,hr
2014,884,2022-3-21 18:34:0,2022-3-21 18:59:19,Excel,hr
2015,885,2022-3-6 13:25:0,2022-3-6 13:52:15,Word,hr
2016,887,2022-2-26 6:20:0,2022-2-26 6:57:22,Atom,code
2017,887,2022-1-18 23:23:0,2022-1-18 23:47:12,Adobe Photoshop,design
2018,887,2022-3-3 10:21:0,2022-3-3 10:39:27,Adobe Photoshop,design
2019,889,2022-1-7 11:28:0,2022-1-7 11:47:19,Word,hr
2020,889,2022-2-16 14:30:0,2022-2-16 14:50:57,Jira,pm
2021,889,2022-2-4 6:12:0,2022-2-4 6:44:44,Wireshark,cyber
2022,889,2022-1-16 2:30:0,2022-1-16 2:46:37,Metasploit,cyber
2023,889,2022-2-16 7:1:0,2022-2-16 7:54:27,Git,code
2024,890,2022-2-27 7:12:0,2022-2-27 7:47:13,Word,hr
2025,890,2022-2-23 2:20:0,2022-2-23 2:41:28,Adobe Illustrator,design
2026,890,2022-3-11 5:22:0,2022-3-11 5:59:53,Jira,pm
2027,890,2022-1-16 20:31:0,2022-1-16 20:44:4,Wireshark,cyber
2028,891,2022-1-2 2:20:0,2022-1-2 2:49:16,Adobe Photoshop,design
2029,892,2022-1-11 22:20:0,2022-1-11 22:59:9,Wireshark,cyber
2030,893,2022-1-20 2:22:0,2022-1-20 2:46:41,Node.js,code
2031,893,2022-1-22 1:21:0,2022-1-22 1:59:16,Jira,pm
2032,894,2022-3-28 13:20:0,2022-3-28 13:39:24,Adobe Photoshop,design
2033,894,2022-3-13 14:17:0,2022-3-13 14:46:38,Jira,pm
2034,894,2022-1-2 22:5:0,2022-1-2 22:58:24,Adobe Photoshop,design
2035,894,2022-1-2 5:27:0,2022-1-2 5:52:25,Atom,code
2036,894,2022-2-16 10:7:0,2022-2-16 10:42:27,Atom,code
